7649,canReciveAwardTime,#C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4#You can still receive #C0x60C456##F60##Pfont/youmi.ttf##LOC##LOS4#%d#F44##C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4# match settlement rewards today,#C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4#Hôm nay vẫn được nhận được#C0x60C456##F60##Pfont/youmi.ttf##LOC##LOS4#%d#F44##C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4# phần thưởng kết toán trận đấu,#C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4#Hari ini masih boleh menerima #C0x60C456##F60##Pfont/youmi.ttf##LOC##LOS4#%d#F44##C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4# hadiah penyelesaian pertempuran,#C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4#You can still receive #C0x60C456##F60##Pfont/youmi.ttf##LOC##LOS4#%d#F44##C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4# match settlement rewards today,#C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4#Hari ini Anda masih dapat menerima#C0x60C456##F60##Pfont/youmi.ttf##LOC##LOS4#%d#F44##C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4# hadiah konversi pertandingan,#C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4#วันนี้ยังสามารถรับได้อีก#C0x60C456##F60##Pfont/youmi.ttf##LOC##LOS4#%d#F44##C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4# รางวัลการสรุปผลการต่อสู้,"#C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4#Ngayon, maaari pa ring matanggap ang #C0x60C456##F60##Pfont/youmi.ttf##LOC##LOS4#%d#F44##C0xFFFCED##Pfont/youmi.ttf##LOC##LOS4# na premyo ng pagtatapos ng laban"
7650,beWait,Please wait,Vui lòng chờ,Sila tunggu,Please wait,Harap tunggu,กรุณารอ,Mangyaring maghintay
7651,beWaitLoading,Waiting for opponent connection,Đang chờ kết nối đối thủ,Sedang menunggu sambungan lawan,Waiting for opponent connection,Menunggu koneksi lawan,กำลังรอเชื่อมต่อกับคู่ต่อสู้,Naghihintay ng koneksyon sa kalaban
7652,badgeExplain,Explanation about Guardian Soul,Giải thích về ngự hồn,Penjelasan tentang roh penjagaan,Explanation about Guardian Soul,Penjelasan tentang semangat pahlawan,คำอธิบายเกี่ยวกับยูฮุน,Paliwanag tungkol sa kaluluwa ng Yuhun
7653,cardAlrealyGuard,This hero has entered the battle,Anh hùng này đã ra trận,Wira ini telah keluar bertempur,This hero has entered the battle,Pahlawan ini telah bertarung,ฮีโร่นี้ได้ลงสนามแล้ว,Ang bayani na ito ay nasa laban na
7654,commonAlreadyOk,Confirmed,Đã xác nhận,Telah disahkan,Confirmed,Telah dikonfirmasi,ยืนยันแล้ว,Nakapagtibay na
7655,onlineFightBanError,The match has ended,Trận đấu đã kết thúc,Pertempuran telah tamat,The match has ended,Pertandingan telah selesai,การต่อสู้สิ้นสุดแล้ว,Natapos na ang laban
7656,onlineFightBanIsBan,Has been disabled,Đã bị vô hiệu hóa,Telah dinyahaktifkan,Has been disabled,Telah dinonaktifkan,ถูกปิดการใช้งานแล้ว,Naka-disable na
7657,onlineFightBanIsPick,Has entered the battle,Đã ra trận,Telah bertempur,Has entered the battle,Telah bertarung,ลงสนามแล้ว,Nasa laban na
7658,onlineFightBanIsBattle,Selected,Đã chọn,Telah dipilih,Selected,Telah dipilih,เลือกแล้ว,Napili na
7659,onlineFightBanEnemySure,Opponent has confirmed,Đối phương đã xác nhận,Lawan telah mengesahkan,Opponent has confirmed,Lawan telah mengonfirmasi,ฝ่ายตรงข้ามยืนยันแล้ว,Nakumpirma na ng kalaban
7660,onlineFightBanBtnSure,Teammate has confirmed,Đồng đội đã xác nhận,Rakan sepasukan telah mengesahkan,Teammate has confirmed,Rekan tim telah mengonfirmasi,เพื่อนร่วมทีมยืนยันแล้ว,Nakumpirma na ng kasamahan
7661,onlineFightBanBtnAlreadySure,"Confirmed, please wait for the opponent to act","Đã xác nhận, vui lòng chờ đối phương thao tác","Telah disahkan, sila tunggu tindakan dari lawan","Confirmed, please wait for the opponent to act","Telah dikonfirmasi, harap tunggu aksi lawan",ยืนยันแล้ว กรุณารอให้ฝ่ายตรงข้ามดำเนินการ,"Nakumpirma na, mangyaring maghintay sa aksyon ng kalaban"
7662,onlineFightBanNeed,Currently need to select %d heroes,Hiện tại cần chọn %d anh hùng,Sekarang perlu memilih %d wira,Currently need to select %d heroes,Saat ini perlu memilih %d pahlawan,ขณะนี้ต้องเลือกฮีโร่ %d ตัว,Kasalukuyang kailangan pumili ng %d bayani
7663,onlineFightBanTitleBan,Disable the opponent's hero,Vô hiệu hóa anh hùng của đối phương,Nyahaktifkan wira lawan,Disable the opponent's hero,Nonaktifkan pahlawan lawan,ปิดการใช้งานฮีโร่ของฝ่ายตรงข้าม,I-disable ang bayani ng kalaban
7664,onlineFightBanTitlePick,Select hero,Chọn anh hùng,Pilih wira,Select hero,Pilih pahlawan,เลือกฮีโร่,Pumili ng bayani
7665,onlineFightBanTitleDeploy,Adjust team formation,Điều chỉnh đội hình,Sesuaikan pasukan,Adjust team formation,Sesuaikan formasi,ปรับแต่งทีม,Ayusin ang lineup
7666,onlineFightBanDescBan,Opponent is disabling hero...,Đối phương đang vô hiệu hóa anh hùng...,Lawan sedang menonaktifkan wira...,Opponent is disabling hero...,Lawan sedang menonaktifkan pahlawan...,ฝ่ายตรงข้ามกำลังปิดการใช้งานฮีโร่...,Ang kalaban ay nagdi-disable ng bayani...
7667,onlineFightBanDescPick,Opponent is selecting hero...,Đối phương đang chọn anh hùng...,Lawan sedang memilih wira...,Opponent is selecting hero...,Lawan sedang memilih pahlawan...,ฝ่ายตรงข้ามกำลังเลือกฮีโร่...,Ang kalaban ay pumipili ng bayani...
7668,onlineFightBanDescDeploy,Opponent is adjusting team formation...,Đối phương đang điều chỉnh đội hình...,Lawan sedang menyusun pasukan...,Opponent is adjusting team formation...,Lawan sedang menyesuaikan formasi...,ฝ่ายตรงข้ามกำลังปรับแต่งทีม...,Ang kalaban ay nag-aayos ng lineup...
7669,onlineFightBanBtnBan,Disable hero %s%d#C0x5B545B#/%d,Vô hiệu hóa anh hùng %s%d#C0x5B545B#/%d,Nyahaktifkan wira %s%d#C0x5B545B#/%d,Disable hero %s%d#C0x5B545B#/%d,Nonaktifkan pahlawan %s%d#C0x5B545B#/%d,ปิดการใช้งานฮีโร่ %s%d#C0x5B545B#/%d,I-disable ang bayani %s%d#C0x5B545B#/%d
7670,onlineFightBanBtnPick,Select hero %s%d#C0x5B545B#/%d,Chọn anh hùng %s%d#C0x5B545B#/%d,Pilih wira %s%d#C0x5B545B#/%d,Select hero %s%d#C0x5B545B#/%d,Pilih pahlawan %s%d#C0x5B545B#/%d,เลือกฮีโร่ %s%d#C0x5B545B#/%d,Pumili ng bayani %s%d#C0x5B545B#/%d
7671,onlineFightBanBtnDeploy,Drag to adjust position,Kéo để điều chỉnh vị trí đứng,Seret untuk menyusun kedudukan,Drag to adjust position,Tarik untuk menyesuaikan posisi berdiri,ลากเพื่อปรับตำแหน่งยืน,I-drag upang ayusin ang posisyon ng standing
7672,onlineFightBanTipStepSure,"Currently confirmed, cannot act","Hiện tại đã xác nhận, không thể thao tác","Sekarang telah disahkan, tidak boleh melakukan tindakan","Currently confirmed, cannot act","Saat ini telah dikonfirmasi, tidak dapat melakukan tindakan",ขณะนี้ยืนยันแล้ว ไม่สามารถดำเนินการได้,"Kasalukuyang nakumpirma, hindi pwedeng mag-aksiyon"
7673,onlineFightBanTipBan,"This hero has been disabled, cannot act","Anh hùng hiện tại đã bị vô hiệu hóa, không thể thao tác","Wira semasa telah dinyahaktifkan, tidak boleh melakukan tindakan","This hero has been disabled, cannot act","Pahlawan saat ini telah dinonaktifkan, tidak dapat melakukan tindakan",ฮีโร่ปัจจุบันถูกปิดใช้งาน ไม่สามารถดำเนินการได้,"Ang bayani na ito ay na-disable, hindi pwedeng mag-aksiyon"
7674,onlineFightBanTipPick,"This hero has entered the battle, cannot act","Anh hùng hiện tại đã ra trận, không thể thao tác","Wira semasa telah bertempur, tidak boleh melakukan tindakan","This hero has entered the battle, cannot act","Pahlawan saat ini telah bertarung, tidak dapat melakukan tindakan",ฮีโร่ปัจจุบันได้ลงสนามแล้ว ไม่สามารถดำเนินการได้,"Ang bayani na ito ay nasa laban na, hindi pwedeng mag-aksiyon"
7675,onlineFightBanTipDeploy,"Team formation has been confirmed, please wait","Đội hình đã được xác nhận, vui lòng chờ","Pasukan telah disahkan, sila tunggu","Team formation has been confirmed, please wait","Formasi telah dikonfirmasi, harap tunggu",ทีมได้รับการยืนยันแล้ว กรุณารอ,"Ang lineup ay nakumpirma na, mangyaring maghintay"
7676,onlineFightBanTipPickNoDown,"Hero has been confirmed for battle, cannot be withdrawn","Đã xác nhận anh hùng ra trận, không thể rút lại","Telah disahkan wira untuk bertempur, tidak boleh menarik balik","Hero has been confirmed for battle, cannot be withdrawn","Telah mengonfirmasi pahlawan bertarung, tidak dapat dibatalkan",ยืนยันฮีโร่ที่ลงสนามแล้ว ไม่สามารถยกเลิกได้,"Nakumpirma na ang bayani sa laban, hindi pwedeng bawiin"
7677,onlineFightBanTipFull,Currently %d heroes selected,Hiện tại đã chọn %d anh hùng,Sekarang telah memilih %d wira,Currently %d heroes selected,Saat ini telah memilih %d pahlawan,ขณะนี้เลือกฮีโร่แล้ว %d ตัว,Kasalukuyang napili ang %d bayani
7678,onlineFightBanTipDeployFull,Drag the hero that has entered the battle to adjust position,Kéo anh hùng đã ra trận để điều chỉnh vị trí đứng,Seret wira yang telah bertempur untuk menyusun kedudukan,Drag the hero that has entered the battle to adjust position,Tarik pahlawan yang telah bertarung untuk menyesuaikan posisi berdiri,ลากฮีโร่ที่ลงสนามเพื่อปรับตำแหน่งยืน,I-drag ang bayani na nasa laban upang ayusin ang posisyon ng standing
7679,onlineFightBanGiveUp,"#C0x5B545B#Exiting this match will result in#C0xF13B54# a loss and no rewards#C0x5B545B#, are you sure you want to exit?","#C0x5B545B#Thoát trận đấu này sẽ bị#C0xF13B54# xử thua và không nhận được phần thưởng#C0x5B545B#, bạn có chắc chắn muốn thoát không?","#C0x5B545B#Keluar dari perlawanan ini akan menyebabkan #C0xF13B54# kekalahan dan tiada hadiah akan diberikan#C0x5B545B#, adakah anda pasti mahu keluar?","#C0x5B545B#Exiting this match will result in#C0xF13B54# a loss and no rewards#C0x5B545B#, are you sure you want to exit?","#C0x5B545B#Keluar dari pertandingan ini akan dikenakan#C0xF13B54# kekalahan dan tidak menerima hadiah#C0x5B545B#, apakah Anda yakin ingin keluar?",#C0x5B545B#ออกจากการต่อสู้นี้จะถูก#C0xF13B54#ปรับแพ้และไม่ได้รับรางวัล#C0x5B545B# คุณแน่ใจหรือไม่ว่าต้องการออก?,"#C0x5B545B#Ang pag-alis sa laban na ito ay magreresulta sa pagkatalo at hindi matatanggap na premyo#C0x5B545B#, sigurado ka bang nais mong umalis?"
7680,onlineFightReconnection,"You have a real-time match #C0xF76B45# #C0x5B545B# ongoing in the Battle Arena, do you need to reconnect?","Bạn có một trận đấu thời gian thực #C0xF76B45# #C0x5B545B# đang diễn ra trong Battle Arena, bạn có cần kết nối lại không?","Anda sedang dalam perlawanan masa nyata #C0xF76B45# #C0x5B545B# dalam Arena Pertempuran, adakah anda perlu menyambung semula?","You have a real-time match #C0xF76B45# #C0x5B545B# ongoing in the Battle Arena, do you need to reconnect?","Anda memiliki pertandingan waktu nyata #C0xF76B45# #C0x5B545B# yang sedang berlangsung di Battle Arena, apakah Anda ingin menyambung kembali?",คุณมีการต่อสู้แบบเรียลไทม์ #C0xF76B45# #C0x5B545B# กำลังดำเนินอยู่ใน Battle Arena ต้องการเชื่อมต่อใหม่หรือไม่?,"Mayroon kang isang real-time na laban #C0xF76B45# #C0x5B545B# na kasalukuyang nangyayari sa Battle Arena, kailangan mo bang kumonekta muli?"
7681,noAttributeBonusNow,No enhancement attributes,Chưa có thuộc tính tăng cường,Tiada atribut penguatkan,No enhancement attributes,Belum ada atribut peningkatan,ยังไม่มีค่าสถานะเสริม,Wala pang mga katangian ng pagpapalakas
7682,noOpenPleaseToGymView,Guardian Soul has not been unlocked,Ngự hồn chưa được mở khóa,Roh penjagaan belum dibuka,Guardian Soul has not been unlocked,Semangat pahlawan belum dibuka,ยังไม่ปลดล็อกยูฮุน,Hindi pa na-bukas ang kaluluwa ng Yuhun
7683,cardGuard,Hero protection,Bảo vệ anh hùng,Perlindungan wira,Hero protection,Melindungi pahlawan,ป้องกันฮีโร่,Protektahan ang bayani
7684,setPrevLightFirst,Please light up the spiritual guardian soul first,Vui lòng thắp sáng ngự hồn tinh thần trước,Sila terangi roh penjagaan semangat dahulu,Please light up the spiritual guardian soul first,Harap nyalakan semangat pahlawan terlebih dahulu,กรุณาจุดแสงพลังจิตยูฮุนก่อน,Mangyaring i-activate muna ang espiritu ng kaluluwa
7685,breakthroughLevel,Breakthrough quality,Đột phá phẩm chất,Pecah kualiti,Breakthrough quality,Peningkatan kualitas,ทะลวงระดับคุณภาพ,Mag-breakthrough ng kalidad
7686,onlineFightBattleGiveUpTip,"#C0x5B545B#Exiting this match will result in#C0xF13B54# a loss#C0x5B545B#, are you sure you want to exit?","#C0x5B545B#Thoát trận đấu này sẽ bị#C0xF13B54# xử thua#C0x5B545B#, bạn có chắc chắn muốn thoát không?","#C0x5B545B#Keluar dari perlawanan ini akan menyebabkan #C0xF13B54# kekalahan#C0x5B545B#, adakah anda pasti mahu keluar?","#C0x5B545B#Exiting this match will result in#C0xF13B54# a loss#C0x5B545B#, are you sure you want to exit?","#C0x5B545B#Keluar dari pertandingan ini akan dikenakan#C0xF13B54# kekalahan#C0x5B545B#, apakah Anda yakin ingin keluar?",#C0x5B545B#ออกจากการต่อสู้นี้จะถูก#C0xF13B54#ปรับแพ้#C0x5B545B# คุณแน่ใจหรือไม่ว่าต้องการออก?,"#C0x5B545B#Ang pag-alis sa laban na ito ay magreresulta sa pagkatalo#C0x5B545B#, sigurado ka bang nais mong umalis?"
7687,onlineFightBattleFleeTip,"#C0x5B545B#Exiting this match will result in#C0xF13B54# a loss and no rewards#C0x5B545B#, are you sure you want to exit?","#C0x5B545B#Thoát trận đấu này sẽ bị#C0xF13B54# xử thua và không nhận được phần thưởng#C0x5B545B#, bạn có chắc chắn muốn thoát không?","#C0x5B545B#Keluar dari perlawanan ini akan menyebabkan #C0xF13B54# kekalahan dan tiada hadiah akan diberikan#C0x5B545B#, adakah anda pasti mahu keluar?","#C0x5B545B#Exiting this match will result in#C0xF13B54# a loss and no rewards#C0x5B545B#, are you sure you want to exit?","#C0x5B545B#Keluar dari pertandingan ini akan dikenakan#C0xF13B54# kekalahan dan tidak menerima hadiah#C0x5B545B#, apakah Anda yakin ingin keluar?",#C0x5B545B#ออกจากการต่อสู้นี้จะถูก#C0xF13B54#ปรับแพ้และไม่ได้รับรางวัล#C0x5B545B# คุณแน่ใจหรือไม่ว่าต้องการออก?,"#C0x5B545B#Ang pag-alis sa laban na ito ay magreresulta sa pagkatalo at hindi matatanggap na premyo#C0x5B545B#, sigurado ka bang nais mong umalis?"
7688,onlineFightOffline,Currently offline,Đang offline,Sedang offline,Currently offline,Sedang offline,ออฟไลน์อยู่,Offline na
7689,onlineFightNoFlee,"Running away too frequently, cannot escape anymore","Chạy trốn quá thường xuyên, hiện tại không thể chạy trốn nữa","Selalu melarikan diri, tidak dapat melarikan diri lagi","Running away too frequently, cannot escape anymore","Melarikan diri terlalu sering, saat ini tidak dapat melarikan diri lagi",หลบหนีบ่อยเกินไป ขณะนี้ไม่สามารถหลบหนีได้,"Madaling tumakas, hindi na maaaring tumakas ngayon"
7690,noPlayBack,"No battle process, cannot replay","Không có quá trình chiến đấu, không thể phát lại","Tiada proses pertempuran, tidak dapat dimainkan semula","No battle process, cannot replay","Tidak ada proses pertempuran, tidak dapat diputar ulang",ไม่มีข้อมูลการต่อสู้ ไม่สามารถเล่นซ้ำได้,"Walang proseso ng laban, hindi maaaring i-play muli"
