VariableName,name_cn,name_tw,name,name_vn,name_en,name_th,name_in,name_ph,name_ma,_beizhu,isShow,icon,desc_cn,desc_tw,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,desc1_cn,desc1_in,desc1,desc1_vn,desc1_th,quality,use,type,stackMax,specialArgsMap,specialArgsMap_vn,specialArgsMap_kr,specialArgsMap_en,specialArgsMap_tw,effBtn,pageTag,sellPrice,autoSell,sortType,sortValue,fragID,produceGate1,produceGate2,produceGate3,produceGate4,produceGate5,produceGate6,produceGate7,produceDesc_cn,produceDesc_tw,produceDesc,produceDesc_vn,produceDesc_en,produceDesc_th,produceDesc_in,produceDesc_ph,produceDesc_ma,effect,rebirthRMB,dateType,expireDate,expireTime,timeOut,gateDropC,drawItemsLibC,regain,isLimitDrop,languages
5054,,,Crystal Quartz – Red Water Element  ,Thạch Anh Tinh Thể Thủy Nguyên Đỏ,Crystal Quartz – Red Water Element  ,ควอตซ์ผลึก - น้ำธาตุแดง  ,Kuarsa Kristal - Unsur Air Merah  ,Quartz Kristal - Elementong Tubig ng Pula  ,Kuarsa Kristal - Unsur Air Merah  ,,,config/item/icon_def_red_1.png,,,"One of the materials required to elevate hero quality to Pink, containing elemental power  ","Một trong những vật liệu cần thiết để nâng phẩm chất anh hùng lên màu Hoa Hồng, ẩn chứa sức mạnh của các nguyên tố.","One of the materials required to elevate hero quality to Pink, containing elemental power  ",หนึ่งในวัสดุที่จำเป็นสำหรับยกระดับคุณภาพฮีโร่เป็นชมพู ซึ่งมีพลังธาตุ  ,"Salah satu bahan yang dibutuhkan untuk meningkatkan kualitas hero ke Merah Muda, mengandung kekuatan elemen  ","Isa sa mga materyales na kailangan upang iangat ang kalidad ng bayani sa Rosas, naglalaman ng lakas ng elemento  ","Salah satu bahan yang diperlukan untuk menaik taraf kualiti wira ke Merah Jambu, mengandungi kuasa unsur  ",,,,,,6,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,54,,,,,,,,,,,,,,,,,,,0.145,,,,,,,,,
5055,,,Pink Plum Grass Diamond  ,Kim cương cỏ hồng mai,Pink Plum Grass Diamond  ,เพชรหญ้าพลัมสีชมพู  ,Berlian Rumput Prem Muda  ,Diyamante ng Damo ng Rosas  ,Berlian Rumput Plum Merah Jambu  ,,,config/item/icon_hp_red_2.png,,,One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+1  ,"Một trong những nguyên liệu cần thiết để tích lũy sức mạnh nguyên tố, nâng phẩm chất tướng lên Đỏ Hồng +1.",One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+1  ,หนึ่งในวัสดุที่จำเป็นสำหรับสะสมพลังธาตุและอัปเกรดฮีโร่ชมพูแดง+1  ,Salah satu bahan yang dibutuhkan untuk mengumpulkan kekuatan elemen dan meningkatkan kualitas hero ke Merah Muda+1  ,Isa sa mga materyales na kailangan upang ipunin ang lakas ng elemento at maiangat ang kalidad ng bayani sa Rosas+1  ,Salah satu bahan yang diperlukan untuk mengumpul kuasa unsur dan menaik taraf kualiti wira ke Merah Jambu+1  ,,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,55,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5056,,,Fuchsia Flame Diamond  ,Hồng Fuchsia Lửa Kim Cương,Fuchsia Flame Diamond  ,เพชรไฟฟูเชีย  ,Berlian Api Fuchsia  ,Fuchsia na Diyamante ng Apoy  ,Berlian Api Fuchsia  ,,,config/item/icon_atk_red_2.png,,,One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+1  ,"Một trong những nguyên liệu cần thiết để tích lũy sức mạnh nguyên tố, nâng phẩm chất tướng lên Đỏ Hồng +1.",One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+1  ,หนึ่งในวัสดุที่จำเป็นสำหรับสะสมพลังธาตุและอัปเกรดฮีโร่ชมพูแดง+1  ,Salah satu bahan yang dibutuhkan untuk mengumpulkan kekuatan elemen dan meningkatkan kualitas hero ke Merah Muda+1  ,Isa sa mga materyales na kailangan upang ipunin ang lakas ng elemento at maiangat ang kalidad ng bayani sa Rosas+1  ,Salah satu bahan yang diperlukan untuk mengumpul kuasa unsur dan menaik taraf kualiti wira ke Merah Jambu+1  ,,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,56,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5057,,,Rosewater Diamond  ,Kim cương nước hoa hồng đỏ,Rosewater Diamond  ,เพชรน้ำกุหลาบ  ,Berlian Air Mawar  ,Diyamante ng Rosas na Tubig  ,Berlian Air Mawar Merah  ,,,config/item/icon_def_red_2.png,,,One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+1  ,"Một trong những nguyên liệu cần thiết để tích lũy sức mạnh nguyên tố, nâng phẩm chất tướng lên Đỏ Hồng +1.",One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+1  ,หนึ่งในวัสดุที่จำเป็นสำหรับสะสมพลังธาตุและอัปเกรดฮีโร่ชมพูแดง+1  ,Salah satu bahan yang dibutuhkan untuk mengumpulkan kekuatan elemen dan meningkatkan kualitas hero ke Merah Muda+1  ,Isa sa mga materyales na kailangan upang ipunin ang lakas ng elemento at maiangat ang kalidad ng bayani sa Rosas+1  ,Salah satu bahan yang diperlukan untuk mengumpul kuasa unsur dan menaik taraf kualiti wira ke Merah Jambu+1  ,,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,57,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5058,,,Blooming Rose Essence Crystal  ,Nguyên Tinh Thạch Hoa Hồng Nở Rộ,Blooming Rose Essence Crystal  ,ผลึกพลังดอกกุหลาบบาน  ,Kristal Inti Mawar Mekar  ,Kumakatas na Kristal ng Rosas  ,Kristal Asas Mawar Mekar  ,,,config/item/icon_hp_red_3.png,,,"One of the essential materials to upgrade hero quality to Pink Red+2, containing elemental power  ","Một trong những vật liệu thiết yếu để nâng phẩm chất anh hùng lên Đỏ Hồng +2, chứa đựng sức mạnh của các nguyên tố.","One of the essential materials to upgrade hero quality to Pink Red+2, containing elemental power  ",หนึ่งในวัสดุจำเป็นในการอัปเกรดฮีโร่ชมพูแดง+2 ซึ่งมีพลังธาตุ  ,"Salah satu bahan penting untuk meningkatkan kualitas hero ke Merah Muda+2, mengandung kekuatan elemen  ","Isa sa mga pangunahing materyales upang maiangat ang kalidad ng bayani sa Rosas+2, naglalaman ng lakas ng elemento  ","Salah satu bahan penting untuk menaik taraf kualiti wira ke Merah Jambu+2, mengandungi kuasa unsur  ",,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,58,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5059,,,Blazing Camellia Fire Crystal  ,Tinh thể hỏa nguyên tố tường vi nở rộ,Blazing Camellia Fire Crystal  ,ผลึกไฟดอกคาเมลเลียเจิดจ้า  ,Kristal Api Camellia Menyala  ,Kristal ng Apoy ng Camellia na Naglalagablab  ,Kristal Api Bunga Camellia Bersinar  ,,,config/item/icon_atk_red_3.png,,,"One of the essential materials to upgrade hero quality to Pink Red+2, containing elemental power  ","Một trong những vật liệu thiết yếu để nâng phẩm chất anh hùng lên Đỏ Hồng +2, chứa đựng sức mạnh của các nguyên tố.","One of the essential materials to upgrade hero quality to Pink Red+2, containing elemental power  ",หนึ่งในวัสดุจำเป็นในการอัปเกรดฮีโร่ชมพูแดง+2 ซึ่งมีพลังธาตุ  ,"Salah satu bahan penting untuk meningkatkan kualitas hero ke Merah Muda+2, mengandung kekuatan elemen  ","Isa sa mga pangunahing materyales upang maiangat ang kalidad ng bayani sa Rosas+2, naglalaman ng lakas ng elemento  ","Salah satu bahan penting untuk menaik taraf kualiti wira ke Merah Jambu+2, mengandungi kuasa unsur  ",,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,59,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5060,,,Blooming Rose Water Crystal  ,Tinh thể Thủy Nguyên Hoa Hồng Nở Rộ,Blooming Rose Water Crystal  ,ผลึกน้ำดอกกุหลาบบาน  ,Kristal Air Mawar Mekar  ,Kristal ng Tubig ng Rosas na Namuo  ,Kristal Air Bunga Mawar Mekar  ,,,config/item/icon_def_red_3.png,,,"One of the essential materials to upgrade hero quality to Pink Red+2, containing elemental power  ","Một trong những vật liệu thiết yếu để nâng phẩm chất anh hùng lên Đỏ Hồng +2, chứa đựng sức mạnh của các nguyên tố.","One of the essential materials to upgrade hero quality to Pink Red+2, containing elemental power  ",หนึ่งในวัสดุจำเป็นในการอัปเกรดฮีโร่ชมพูแดง+2 ซึ่งมีพลังธาตุ  ,"Salah satu bahan penting untuk meningkatkan kualitas hero ke Merah Muda+2, mengandung kekuatan elemen  ","Isa sa mga pangunahing materyales upang maiangat ang kalidad ng bayani sa Rosas+2, naglalaman ng lakas ng elemento  ","Salah satu bahan penting untuk menaik taraf kualiti wira ke Merah Jambu+2, mengandungi kuasa unsur  ",,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,60,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5061,,,Yao Mei Tall Titanite  ,Thạch Titan Yao Mei Cao,Yao Mei Tall Titanite  ,ไททาไนต์ Yao Mei สูง  ,Titanit Tinggi Yao Mei  ,Titanite Mataas – Yao Mei  ,Titanit Tinggi Yao Mei  ,,,config/item/icon_hp_red_4.png,,,One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+3  ,"Một trong những nguyên liệu cần thiết để tích lũy sức mạnh nguyên tố, nâng phẩm chất anh hùng lên Đỏ Hồng +3",One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+3  ,หนึ่งในวัสดุที่จำเป็นสำหรับสะสมพลังธาตุและอัปเกรดฮีโร่ชมพูแดง+3  ,Salah satu bahan yang dibutuhkan untuk mengumpulkan kekuatan elemen dan meningkatkan kualitas hero ke Merah Muda+3  ,Isa sa mga materyales na kailangan upang ipunin ang lakas ng elemento at maiangat ang kalidad ng bayani sa Rosas+3  ,Salah satu bahan yang diperlukan untuk mengumpul kuasa unsur dan menaik taraf kualiti wira ke Merah Jambu+3  ,,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,61,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5062,,,Blazing Fire Element Stone,Đá Nguyên Tố Lửa Chói Lọi,Blazing Fire Element Stone,หินธาตุไฟเปล่งประกาย,Batu Elemen Api Cemerlang,Nagniningning na Bato ng Elementong Apoy,Batu Elemen Api Bersinar,,,config/item/icon_atk_red_4.png,,,One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+3  ,"Một trong những nguyên liệu cần thiết để tích lũy sức mạnh nguyên tố, nâng phẩm chất anh hùng lên Đỏ Hồng +3",One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+3  ,หนึ่งในวัสดุที่จำเป็นสำหรับสะสมพลังธาตุและอัปเกรดฮีโร่ชมพูแดง+3  ,Salah satu bahan yang dibutuhkan untuk mengumpulkan kekuatan elemen dan meningkatkan kualitas hero ke Merah Muda+3  ,Isa sa mga materyales na kailangan upang ipunin ang lakas ng elemento at maiangat ang kalidad ng bayani sa Rosas+3  ,Salah satu bahan yang diperlukan untuk mengumpul kuasa unsur dan menaik taraf kualiti wira ke Merah Jambu+3  ,,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,62,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5063,,,Radiant Water Element Stone  ,Đá Nguyên Tố Nước Chói Lọi,Radiant Water Element Stone  ,หินธาตุน้ำส่องประกาย  ,Batu Elemen Air Cemerlang  ,Makinang na Bato ng Elementong Tubig  ,Batu Elemen Air Gemilang  ,,,config/item/icon_def_red_4.png,,,One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+3  ,"Một trong những nguyên liệu cần thiết để tích lũy sức mạnh nguyên tố, nâng phẩm chất anh hùng lên Đỏ Hồng +3",One of the materials required to accumulate elemental power and upgrade hero quality to Pink Red+3  ,หนึ่งในวัสดุที่จำเป็นสำหรับสะสมพลังธาตุและอัปเกรดฮีโร่ชมพูแดง+3  ,Salah satu bahan yang dibutuhkan untuk mengumpulkan kekuatan elemen dan meningkatkan kualitas hero ke Merah Muda+3  ,Isa sa mga materyales na kailangan upang ipunin ang lakas ng elemento at maiangat ang kalidad ng bayani sa Rosas+3  ,Salah satu bahan yang diperlukan untuk mengumpul kuasa unsur dan menaik taraf kualiti wira ke Merah Jambu+3  ,,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,63,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5064,,,Brilliant Rose Quartz Silica  ,Ngọc bích silic bán quý hoa hồng rực rỡ,Brilliant Rose Quartz Silica  ,ซิลิก้าควอตซ์กุหลาบเจิดจ้า  ,Silika Kuarsa Mawar Cerah  ,Kumikinang na Rosas na Silica na Jade  ,Silika Kuarsa Mawar Gemerlapan  ,,,config/item/icon_hp_red_5.png,,,"One of the materials required to elevate hero quality to Pink Red+4, containing elemental power  ","Một trong những vật liệu cần thiết để nâng phẩm chất anh hùng lên Đỏ hồng +4, chứa đựng sức mạnh của các nguyên tố.","One of the materials required to elevate hero quality to Pink Red+4, containing elemental power  ",หนึ่งในวัสดุที่จำเป็นสำหรับยกระดับคุณภาพฮีโร่ชมพูแดง+4 ซึ่งมีพลังธาตุ  ,"Salah satu bahan yang dibutuhkan untuk meningkatkan kualitas hero ke Merah Muda+4, mengandung kekuatan elemen  ","Isa sa mga materyales na kailangan upang iangat ang kalidad ng bayani sa Rosas+4, naglalaman ng lakas ng elemento  ","Salah satu bahan yang diperlukan untuk menaik taraf kualiti wira ke Merah Jambu+4, mengandungi kuasa unsur  ",,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,64,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5065,,,Brilliant Rose Fire Silica Stone  ,Đá silic lửa hoa hồng rực rỡ,Brilliant Rose Fire Silica Stone  ,หินซิลิก้าไฟกุหลาบเจิดจ้า  ,Batu Silika Api Mawar Cerah  ,Kumikinang na Rosas na Silica na Apoy  ,Batu Silika Api Mawar Gemerlapan  ,,,config/item/icon_atk_red_5.png,,,"One of the materials required to elevate hero quality to Pink Red+4, containing elemental power  ","Một trong những vật liệu cần thiết để nâng phẩm chất anh hùng lên Đỏ hồng +4, chứa đựng sức mạnh của các nguyên tố.","One of the materials required to elevate hero quality to Pink Red+4, containing elemental power  ",หนึ่งในวัสดุที่จำเป็นสำหรับยกระดับคุณภาพฮีโร่ชมพูแดง+4 ซึ่งมีพลังธาตุ  ,"Salah satu bahan yang dibutuhkan untuk meningkatkan kualitas hero ke Merah Muda+4, mengandung kekuatan elemen  ","Isa sa mga materyales na kailangan upang iangat ang kalidad ng bayani sa Rosas+4, naglalaman ng lakas ng elemento  ","Salah satu bahan yang diperlukan untuk menaik taraf kualiti wira ke Merah Jambu+4, mengandungi kuasa unsur  ",,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,65,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5066,,,Brilliant Rose Water Silica Quartz  ,Thạch anh silic nước hoa hồng rực rỡ,Brilliant Rose Water Silica Quartz  ,ควอตซ์ซิลิก้าน้ำกุหลาบเจิดจ้า  ,Kuarsa Silika Air Mawar Cerah  ,Kumikinang na Rosas na Silica na Tubig  ,Kuarsa Silika Air Mawar Gemerlapan  ,,,config/item/icon_def_red_5.png,,,"One of the materials required to elevate hero quality to Pink Red+4, containing elemental power  ","Một trong những vật liệu cần thiết để nâng phẩm chất anh hùng lên Đỏ hồng +4, chứa đựng sức mạnh của các nguyên tố.","One of the materials required to elevate hero quality to Pink Red+4, containing elemental power  ",หนึ่งในวัสดุที่จำเป็นสำหรับยกระดับคุณภาพฮีโร่ชมพูแดง+4 ซึ่งมีพลังธาตุ  ,"Salah satu bahan yang dibutuhkan untuk meningkatkan kualitas hero ke Merah Muda+4, mengandung kekuatan elemen  ","Isa sa mga materyales na kailangan upang iangat ang kalidad ng bayani sa Rosas+4, naglalaman ng lakas ng elemento  ","Salah satu bahan yang diperlukan untuk menaik taraf kualiti wira ke Merah Jambu+4, mengandungi kuasa unsur  ",,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,66,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
5067,,,Sphene Titanite – En Mei Grass  ,Sphene Titanit của Ân Môi Thảo,Sphene Titanite – En Mei Grass  ,ไททาไนต์สฟีน – หญ้าเอินเหมย  ,Titanit Sfen – Rumput En Mei  ,Sphene Titanite – Damo ng En Mei  ,Titanit Sfen – Rumput En Mei  ,,,config/item/icon_hp_red_6.png,,,One of the materials required to contain elemental power and upgrade hero quality to Pink+5  ,"Một trong những nguyên liệu cần thiết để chứa đựng sức mạnh nguyên tố, nâng phẩm chất anh hùng lên Đỏ hồng +5",One of the materials required to contain elemental power and upgrade hero quality to Pink+5  ,หนึ่งในวัสดุที่จำเป็นในการบรรจุพลังธาตุและอัปเกรดคุณภาพของฮีโร่เป็นสีชมพู+5  ,Salah satu bahan yang dibutuhkan untuk menyimpan kekuatan elemen dan meningkatkan kualitas hero ke Merah Muda+5  ,Isa sa mga materyales na kailangan upang maglaman ng lakas ng elemento at maiangat ang kalidad ng bayani sa Rosas+5  ,Salah satu bahan yang diperlukan untuk menyimpan kuasa unsur dan menaik taraf kualiti wira ke Merah Jambu+5  ,,,,,,7,strengthen-advance,5,,,,,,,<1;2>,<2>,,,2,67,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,
